
302,5, -151,1
299,5, -147,6
290,0, -171,9
286,3, -173,5
237,1, -196,8
250,5, -186,2
247,7, -143,1
208,8, -200,0
207,9, -197,8
204,9, -194,3
203,5, -192,8
701,5, 85,9
1021,8, 303,5
1085,2, 351,3
1205,8, 469,2
1290,8, 549,6
1391,2, 642,4
1484,0, 698,2
1500,6, 706,7
1502,0, 697,6
1480,7, 663,2
1487,7, 656,9
1481,8, 641,6
1474,9, 615,9
1471,6, 572,4
1464,6, 543,1
1457,9, 551,5
1465,0, 552,2
1466,0, 552,7
1465,2, 551,3
1466,0, 550,3
1465,9, 551,9
1465,0, 552,4
1467,2, 556,8
1473,1, 562,5
1470,8, 561,6
1477,1, 551,4
1479,2, 548,8
1481,1, 555,1
1479,1, 548,7
1475,8, 568,9
1467,1, 596,7
1462,2, 658,4
1535,5, 1179,8
1534,6, 1274,0
1510,1, 1164,2
1465,6, 1828,9
1441,0, 2291,4
1431,5, 2393,2
1406,5, 2590,6
1377,8, 2802,0
1366,8, 2959,4
1355,6, 3004,7
1329,5, 3038,6
1321,4, 3051,7
1310,7, 3079,7
1332,2, 3057,2
1302,9, 3067,2
1294,5, 3006,6
1291,5, 2970,9
1271,9, 3097,2
1291,5, 3006,5
-91,5, 475,0
-198,3, 463,5
-182,6, 464,4
-173,4, 470,4
-170,1, 470,1
-161,8, 470,1
-102,3, 480,9
-108,3, 454,9
-93,1, 469,5
-70,0, 469,4
1,6, 499,2
165,5, 612,8
168,5, 613,4
147,1, 595,8
175,7, 613,7
162,3, 612,6
140,8, 613,6
127,8, 608,6
88,5, 585,9
192,8, 665,9
904,0, 1387,2
1023,9, 1552,7
1074,1, 1695,1
1102,8, 1761,0
1200,8, 2062,9
1232,1, 2132,4
1294,3, 2438,6
1327,2, 2549,7
1345,5, 2619,9
1354,6, 2601,7
1392,9, 2717,9
1426,1, 2747,2
1415,1, 3135,4
1431,5, 2990,6
1430,2, 2831,6
1464,5, 2465,0
1454,6, 2473,0
1526,8, 1989,9
1577,6, 1636,4
1602,1, 1458,0
1618,6, 1336,3
1610,7, 1299,2
1603,8, 1273,7
1602,4, 1275,1
1607,5, 1277,6
1614,1, 1277,0
1619,5, 1276,4
1624,2, 1275,4
1622,7, 1286,2
1649,1, 1399,2
1686,9, 1621,9
1718,2, 1745,8
1720,5, 1776,4
1735,8, 1821,0
1731,8, 1813,2
1728,6, 1787,7
1727,9, 1813,3
1665,6, 1443,3
1649,3, 1361,3
1643,9, 1331,0
1618,5, 1190,7
1620,0, 1189,4
1621,9, 1186,7
1619,6, 1180,8
1619,9, 1179,8
1618,2, 1177,8
1622,2, 1182,1
1618,4, 1175,6
1614,7, 1170,8
1614,7, 1170,8
1613,9, 1170,7
1620,6, 1176,0
1624,3, 1173,3
1628,9, 1159,8
1628,7, 1159,3
1625,7, 1166,1
1622,1, 1160,8
1608,0, 1143,6
1549,8, 1089,9
1556,4, 1098,9
1553,1, 1096,3
1561,3, 1106,4
1583,1, 1147,4
1576,3, 1142,8
1558,3, 1283,8
1563,9, 1317,9
1509,4, 1369,2
1500,0, 1395,1
1502,0, 1408,5
1483,3, 1390,4
1495,5, 1416,2
1513,3, 1436,9
1492,0, 1415,2
1441,5, 1385,2
1381,3, 1352,1
1343,5, 1333,2
1272,4, 1290,0
908,3, 1062,6
671,1, 911,4
601,9, 867,4
516,9, 812,2
458,0, 770,4
382,2, 693,9
391,5, 705,4
364,7, 685,0
335,2, 662,6
340,2, 667,5
343,1, 648,3
342,5, 650,9
350,8, 663,9
372,7, 687,2
362,3, 685,6
361,6, 686,8
363,6, 688,7
365,5, 683,8
366,0, 676,6
359,5, 677,4
360,3, 677,5
361,5, 681,6
367,0, 690,3
380,5, 699,5
386,3, 704,7
391,2, 708,1
412,7, 730,7
392,3, 712,9
419,7, 722,2
403,9, 708,4
416,2, 688,2
414,0, 687,0
419,7, 706,8
416,3, 704,2
415,6, 704,2
423,8, 710,3
449,8, 735,0
431,0, 730,2
466,3, 748,8
561,2, 873,2
733,0, 1048,1
820,2, 1137,7
927,1, 1246,9
1709,3, 2085,8
1803,7, 2199,3
1951,5, 2422,9
1919,7, 2415,7
1899,0, 2453,0
1903,9, 2455,4
1983,9, 2607,5
2082,0, 2845,0
2086,8, 2804,5
2103,4, 2823,7
2064,7, 2616,8
2105,6, 2718,9
2185,1, 2954,4
2185,5, 2930,0
2188,4, 2881,6
2222,7, 2908,0
2229,3, 2924,8
2296,5, 2932,6
2406,9, 2927,8
2460,0, 2950,7
2482,2, 2928,0
2485,1, 2934,0
2486,9, 2939,5
2485,4, 2942,0
2509,9, 2945,3
2492,6, 3086,6
2500,9, 3062,1
2519,6, 3004,1
2514,4, 3058,3
2502,9, 3021,4
2499,8, 3007,9
2503,7, 3019,6
2498,2, 2997,9
2494,1, 3001,1
2499,5, 2958,8
2498,5, 2975,7
2545,9, 3068,4
2571,4, 3080,0
2621,0, 2971,8
2643,9, 3063,9
2633,7, 3007,1
-0,2, 624,2
49,7, 649,3
51,7, 644,5
55,5, 644,2
23,9, 668,5
-35,4, 714,8
-67,4, 747,2
-99,4, 829,7
-138,2, 876,5
-330,6, 983,3
-353,9, 998,1
-438,9, 1026,5
-508,2, 1055,6
-557,6, 1035,5
-516,4, 1026,5
-347,9, 1005,1
-329,3, 1010,2
-32,0, 1085,7
-1,7, 1092,6
69,0, 1104,4
63,5, 1092,6
72,3, 1093,1
94,0, 1082,1
136,5, 943,4
195,9, 789,2
214,2, 831,5
222,3, 838,8
182,6, 841,1
112,1, 841,8
199,8, 863,9
197,9, 863,4
150,8, 1200,5
270,8, 1289,2
334,2, 1313,8
393,2, 1253,7
568,9, 1118,6
535,8, 1235,1
548,8, 1246,2
654,2, 1193,4
723,7, 1242,9
848,1, 1317,5
982,8, 1366,2
1106,1, 1389,6
1334,3, 1396,1
1451,1, 1404,5
