
1366,3, 1045,7
1284,5, 976,1
666,2, 382,9
1269,0, 943,0
1200,5, 879,5
1192,8, 869,1
1271,8, 956,9
1280,6, 937,4
1739,2, 811,9
1577,6, 758,5
2525,0, 1444,5
2840,9, 1678,4
2989,2, 1638,5
3500,7, 1633,1
3652,4, 1634,5
3784,5, 1644,4
3765,1, 1648,3
2455,8, 1630,9
2486,4, 1692,5
1963,7, 1392,8
1625,0, 984,9
1680,0, 1329,4
1587,1, 1184,9
1484,8, 1034,2
1462,4, 1019,8
1441,7, 1013,6
1445,2, 1020,4
1210,8, 982,4
809,7, 1143,8
799,5, 1148,4
1014,4, 684,0
1134,2, 754,8
1148,0, 752,0
1117,4, 724,9
1108,2, 718,5
2409,6, 1712,2
1827,1, 1511,0
1823,0, 1517,0
1826,1, 1518,4
1825,6, 1506,6
1824,3, 1501,8
2396,7, 1715,7
2423,2, 1699,0
2419,1, 1705,8
2368,0, 1749,7
2368,0, 1749,7
2368,0, 1749,7
2386,7, 1777,0
2375,2, 1769,5
2380,6, 1781,7
2387,5, 1789,9
2371,6, 1779,5
2377,8, 1771,8
2375,0, 1780,5
2357,2, 1769,1
2350,9, 1762,6
2346,2, 1774,3
2341,8, 1771,0
2341,7, 1770,9
2341,8, 1815,0
2332,8, 1806,5
2332,8, 1806,5
2328,7, 1803,0
2329,4, 1803,6
2294,4, 1808,2
2284,1, 1891,3
2283,7, 1901,0
2256,2, 1901,3
1778,0, 1669,4
1789,0, 1673,8
1781,7, 1651,3
1773,8, 1674,4
1771,4, 1704,3
2195,6, 2096,9
2291,6, 1681,5
1643,9, 1149,2
1260,8, 836,0
1053,2, 666,0
1511,2, 1047,0
1463,3, 1006,7
1583,3, 1102,4
1610,2, 1127,3
1597,5, 1115,1
1551,2, 1076,3
1278,5, 844,1
1207,2, 1041,7
1213,7, 1241,2
1105,0, 1276,8
1014,0, 1309,7
840,6, 1279,0
959,8, 1331,5
961,5, 1337,4
1680,4, 1646,8
1679,3, 1642,1
1608,9, 1589,7
1870,7, 1705,0
1567,4, 1505,6
1436,3, 1390,9
1490,7, 1405,8
1290,8, 1216,5
1403,0, 1286,6
1630,8, 1415,1
1818,9, 1563,5
1929,8, 1647,3
1956,4, 1669,4
1965,3, 1679,1
1958,4, 1681,5
1952,6, 1682,3
1937,3, 1682,9
1943,3, 1678,0
1939,6, 1665,4
1938,9, 1662,4
1934,5, 1661,8
1934,4, 1661,5
1932,2, 1667,1
1924,8, 1677,4
1926,7, 1683,8
1929,1, 1678,5
1929,9, 1674,8
1929,6, 1673,3
1922,9, 1671,6
1921,0, 1671,5
1919,7, 1661,1
1923,8, 1651,8
1932,0, 1660,2
1933,5, 1662,4
1932,1, 1662,4
1919,8, 1667,6
1913,6, 1660,8
1913,4, 1661,2
1915,8, 1664,1
1413,6, 1276,2
1477,8, 1326,6
1255,0, 1154,1
1585,0, 1419,4
1308,5, 1200,1
1594,5, 1423,0
1389,8, 1261,1
1559,1, 1383,8
1287,5, 1160,5
1654,6, 1519,3
1710,3, 1579,0
1678,2, 1682,6
1603,1, 1705,9
1599,8, 1658,8
1633,4, 1688,7
2288,0, 1882,9
2297,9, 1877,5
2298,6, 1875,4
2297,5, 1875,3
1638,2, 1687,9
1320,3, 1491,2
140,4, 881,1
470,2, 1085,5
228,5, 939,7
540,3, 1131,2
529,4, 1098,0
489,8, 1039,8
826,1, 1212,9
1420,7, 1139,5
2212,8, 960,4
2484,0, 935,4
2550,4, 922,8
2550,8, 715,5
2542,4, 417,7
2555,0, 411,9
2588,4, 323,6
2655,1, 245,6
3278,6, 261,9
3204,9, 199,7
3217,3, 183,5
3228,7, 170,8
3229,5, 169,7
3235,0, 163,6
3246,0, 153,1
3268,3, 137,8
3326,2, 91,3
3268,4, 108,1
1518,6, 1341,2
1504,0, 1345,1
1622,7, 1297,3
1911,9, 1363,7
2106,5, 1578,4
2161,7, 1422,3
2151,0, 1410,3
2155,4, 1402,1
2155,0, 1402,9
2127,5, 1456,0
2108,8, 1438,8
2085,3, 1458,0
2134,5, 1475,2
2125,9, 1474,1
2126,6, 1562,3
2209,7, 1724,7
2186,7, 1695,5
2172,1, 1644,7
2222,2, 1597,5
2232,1, 1613,2
2226,4, 1624,6
2138,9, 1563,9
2164,4, 1587,6
2219,1, 1662,2
2211,6, 1652,9
2227,5, 1671,9
2166,1, 1651,0
2152,1, 1648,0
2113,7, 1615,8
2108,0, 1611,9
2134,6, 1619,0
2142,4, 1619,7
2130,1, 1630,3
2170,3, 1665,0
911,6, 1294,7
756,4, 1272,8
638,6, 1257,8
646,0, 1272,7
873,8, 1374,5
847,5, 1369,3
749,6, 1341,6
722,4, 1330,7
738,2, 1329,0
814,0, 1334,7
877,9, 1481,9
2431,1, 2425,8
2523,7, 2506,1
2548,3, 2554,2
